,Nombre,Edad,Fecha de nacimiento,Liga,Temporada,Posicion,Club,Nacionalidad,Calificacion,Minutos jugados totales,Minutos jugados local,Minutos jugados visita,Apariciones totales,Apariciones local,Apariciones visita,Goles totales,Goles local,Goles visita,Asistencias totales,Asistencias local,Asistencias visita,Goles penal,Penales errados,Partidos sin gol recibido totales,Partidos sin gol recibido local,Partidos sin gol recibido visita,Goles permitidos totales,Goles permitidos local,Goles permitidos visita,Tarjetas amarillas totales,Tarjetas rojas totales,Participacion en goles x cada 90 min totales,Asistencias x cada 90 min totales,Goles x cada 90 min totales,Goles x cada 90 min local,Goles x cada 90 min visita,Minutos x gol totales,Goles permitidos x cada 90 min totales,Minutos x goles permitidos totales,Minutos x partido,Minutos x tarjeta totales,Minutos x asistencia totales,Tarjetas x cada 90 min totales,Calificacion,Asistencias x partido totales,Pases x cada 90 minutos totales,Pases x juego totales,Pases totales,Pases completos x partidos totales,Pases completos totales,Pases completos x cada 90 min,Pases clave x partido totales,Pases clave totales,Centros x partido totales,Entradas x cada 90 min totales,Entradas x partido totales,Entradas totales,Balones perdidos x partido totales,Atajadas x partido totales,Intercepciones x partido totales,Regates existosos x partido totales,Tiros recibidos x partido totales,Tiros x goles anotados totales,Tiros x cada 90 min totales,Tiros desviados x partido totales,Regates x partido totales,Tiros puerta x partido totales,Duelos aereos ganados x partidos totales,Tiros totales,Tiros x partido totales,Tiros a puerta totales,Tiros puerta x cada 90 min totales,Tiros desviados totales,Tiros desviados x cada 90 min totales,Intercepciones totales,Intercepciones x cada 90 min totales,Centros totales,Centros x cada 90 min totales,Pases clave x cada 90 min totales,Regates totales,Regates x cada 90 min totales,Regates existosos totales,Regates existosos x cada 90 min totales,Porcentaje regates existosos totales,Atajadas totales,Atajadas x cada 90 min totales,Tiros recibidos totales,Tiros recibidos x cada 90 min totales,Porcentaje atajadas totales,Porcentaje pases completos totales,Porcentaje tiros precisos totales,Duelos regate perdidos x cada partido totales,Duelos regate perdidos x cada 90 min totales,Duelos regate perdidos totales,Penales anotados totales,Penales errados totales,Bloqueos x partido totales,Bloqueos x cada 90 min totales,Bloqueos totales,Despejes x partido totales,Despejes x cada 90 min totales,Despejes totales,Penales cometidos totales,Penales cometidos x cada 90 min totales,Penales cometidos x partido totales,Penales atajados totales,Penales ejecutados totales,Tiros a poste totales,Tiros a poste x partido totales,Tiros a poste x cada 90 min totales,Punetazos totales,Punetazos x partido totales,Punetazos x cada 90 min totales,Offsides x cada 90 min totales,Offsides x partido totales,Offsides totales,Penales generados totales,Tasa tiros/goles totales,Faltas recibidas totales,Faltas recibidas x partido totales,Faltas recibidas x cada 90 min totales,Faltas cometidas x cada 90 min totales,Faltas cometidas x partido totales,Faltas cometidas totales,Duelos aereos ganados totales,Duelos aereos ganados x cada 90 min totales,Duelos x cada 90 min totales,Duelos x partido totales,Duelos totales,Duelos ganados totales,Duelos ganados x cada 90 min totales,Duelos ganados x partido totales,Porcentaje duelos ganados totales,Balones perdidos totales,Balones perdidos x cada 90 min totales,Porcentaje centros precisos totales,Centros precisos totales,Centros precisos x partido totales,Centros precisos x cada 90 min totales,Hattricks totales
1757,Martin Valjent,28,11/12/1995,La Liga,2022/2023,Defender,RCD Mallorca,Slovakia,6.95,2659,1350,1309,30,15,15,0,0,0,0,0,0,0,0,11,7,4,30,7,23,8,0,0.0,0.0,0.0,0.0,0.0,0,1.02,89,89,332,0,0.27,6.95,0.0,36.18,35.63,1069.0,28.77,863.0,29.21,0.13,4.0,0.2,1.22,1.2,36.0,0.03,0.0,0.97,0.0,0.0,0.0,0.14,0.07,0.03,0.07,1.2,4.0,0.13,2.0,0.07,2.0,0.07,29.0,0.98,6.0,0.2,0.14,1.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.73,50.0,0.27,0.27,8.0,0.0,0.0,0.73,0.74,22.0,4.3,4.37,129.0,1.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.0,0.0,0.0,11.0,0.37,0.37,1.12,1.1,33.0,36.0,1.22,5.14,5.07,152.0,82.0,2.78,2.73,53.95,1.0,0.03,33.33,2.0,0.07,0.07,0.0
1758,Martín Zubimendi,25,02/02/1999,La Liga,2022/2023,Midfielder,Real Sociedad,Spain,6.96,3102,1526,1576,36,18,18,1,0,1,3,0,3,0,0,13,7,6,31,13,18,12,0,0.12,0.09,0.03,0.0,0.06,3102,0.9,100,86,259,1034,0.35,6.96,0.08,51.99,49.78,1792.0,42.67,1536.0,44.56,0.56,20.0,0.11,1.65,1.58,57.0,0.47,0.0,1.06,0.28,0.0,9.0,0.26,0.19,0.61,0.06,1.56,9.0,0.25,2.0,0.06,7.0,0.2,38.0,1.1,4.0,0.12,0.58,22.0,0.64,10.0,0.29,45.45,0.0,0.0,0.0,0.0,0.0,85.71,22.22,0.58,0.61,21.0,0.0,0.0,0.47,0.49,17.0,1.36,1.42,49.0,1.0,0.03,0.03,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.03,0.03,1.0,0.0,11.11,31.0,0.86,0.9,1.45,1.39,50.0,56.0,1.62,8.24,7.89,284.0,154.0,4.47,4.28,54.23,17.0,0.49,50.0,2.0,0.06,0.06,0.0
1769,Miguel Gutiérrez,22,27/07/2001,La Liga,2022/2023,Defender,Girona FC,Spain,6.7,2400,1344,1056,34,18,16,2,1,1,3,1,2,0,0,3,2,1,35,18,17,6,0,0.19,0.11,0.08,0.07,0.09,1200,1.31,69,71,400,800,0.23,6.7,0.09,40.01,31.35,1066.0,27.0,918.0,34.45,0.68,23.0,3.0,1.5,1.18,40.0,0.76,0.0,0.56,1.0,0.0,6.0,0.45,0.24,2.0,0.12,0.26,12.0,0.35,4.0,0.15,8.0,0.3,19.0,0.71,102.0,3.83,0.86,68.0,2.55,34.0,1.28,50.0,0.0,0.0,0.0,0.0,0.0,86.12,33.33,0.32,0.41,11.0,0.0,0.0,0.15,0.19,5.0,1.0,1.28,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.09,3.0,0.0,16.67,24.0,0.71,0.9,0.9,0.71,24.0,9.0,0.34,8.18,6.41,218.0,107.0,4.02,3.15,49.08,26.0,0.98,22.55,23.0,0.68,0.86,0.0
1773,Mikel Merino,27,22/06/1996,La Liga,2022/2023,Midfielder,Real Sociedad,Spain,7.12,2499,1268,1231,33,16,17,2,1,1,9,3,6,0,1,11,6,5,28,12,16,7,1,0.4,0.32,0.07,0.07,0.07,1250,1.01,89,76,312,278,0.29,7.12,0.27,52.47,44.15,1457.0,34.36,1134.0,40.84,1.33,44.0,0.76,2.67,2.24,74.0,1.15,0.0,0.61,0.58,0.0,15.5,1.12,0.42,1.06,0.52,3.42,31.0,0.94,17.0,0.61,14.0,0.5,20.0,0.72,25.0,0.9,1.58,35.0,1.26,19.0,0.68,54.29,0.0,0.0,0.0,0.0,0.0,77.83,54.84,0.94,1.12,31.0,0.0,1.0,0.27,0.32,9.0,1.55,1.84,51.0,0.0,0.0,0.0,0.0,1.0,2.0,0.06,0.07,0.0,0.0,0.0,0.14,0.12,4.0,0.0,6.45,48.0,1.45,1.73,2.67,2.24,74.0,113.0,4.07,16.93,14.24,470.0,253.0,9.11,7.67,53.83,38.0,1.37,24.0,6.0,0.18,0.22,0.0
1775,Mikel Vesga,31,08/04/1993,La Liga,2022/2023,Midfielder,Athletic Club Bilbao,Spain,6.9,2574,1273,1301,36,17,19,3,1,2,3,3,0,2,1,11,8,3,26,9,17,5,0,0.21,0.1,0.1,0.07,0.14,858,0.91,99,72,515,858,0.17,6.9,0.08,51.82,41.17,1482.0,34.83,1254.0,43.85,0.56,20.0,0.31,2.03,1.61,58.0,0.44,0.0,0.94,0.22,0.0,7.0,0.73,0.42,0.44,0.17,1.75,21.0,0.58,6.0,0.21,15.0,0.52,34.0,1.19,11.0,0.38,0.7,16.0,0.56,8.0,0.28,50.0,0.0,0.0,0.0,0.0,0.0,84.62,28.57,1.17,1.47,42.0,2.0,1.0,0.19,0.24,7.0,1.03,1.29,37.0,0.0,0.0,0.0,0.0,3.0,2.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.29,20.0,0.56,0.7,1.5,1.19,43.0,63.0,2.2,10.63,8.44,304.0,149.0,5.21,4.14,49.01,16.0,0.56,36.36,4.0,0.11,0.14,0.0
1779,Moi Gómez,29,23/06/1994,La Liga,2022/2023,Forward,CA Osasuna,Spain,7.06,2459,1285,1174,33,17,16,3,2,1,2,1,1,0,0,10,5,5,23,12,11,5,0,0.18,0.07,0.11,0.14,0.08,820,0.84,107,75,492,1230,0.18,7.06,0.06,52.16,43.18,1425.0,38.33,1265.0,46.3,1.58,52.0,3.48,0.95,0.79,26.0,0.58,0.0,0.3,0.64,0.0,5.0,0.55,0.18,0.94,0.27,0.21,15.0,0.45,9.0,0.33,6.0,0.22,10.0,0.37,115.0,4.21,1.9,31.0,1.13,21.0,0.77,67.74,0.0,0.0,0.0,0.0,0.0,88.77,60.0,0.39,0.48,13.0,0.0,0.0,0.09,0.11,3.0,0.15,0.18,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.09,0.11,0.0,0.0,0.0,0.04,0.03,1.0,0.0,20.0,26.0,0.79,0.95,0.51,0.42,14.0,7.0,0.26,5.89,4.88,161.0,80.0,2.93,2.42,49.69,19.0,0.7,33.04,38.0,1.15,1.39,0.0
1781,Mouctar Diakhaby,27,19/12/1996,La Liga,2022/2023,Defender,Valencia CF,France,6.66,2449,1158,1291,29,14,15,3,1,2,0,0,0,0,0,5,4,1,29,11,18,7,1,0.11,0.0,0.11,0.08,0.14,816,1.07,84,84,350,0,0.26,6.66,0.0,43.62,40.93,1187.0,33.66,976.0,35.87,0.17,5.0,0.03,0.96,0.9,26.0,0.1,0.0,0.72,0.21,0.0,6.33,0.7,0.41,0.34,0.24,1.62,19.0,0.66,7.0,0.26,12.0,0.44,21.0,0.77,1.0,0.04,0.18,10.0,0.37,6.0,0.22,60.0,0.0,0.0,0.0,0.0,0.0,82.22,36.84,0.24,0.26,7.0,0.0,0.0,0.59,0.62,17.0,3.55,3.79,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.15,0.14,4.0,0.0,15.79,13.0,0.45,0.48,0.85,0.79,23.0,47.0,1.73,6.1,5.72,166.0,92.0,3.38,3.17,55.42,3.0,0.11,0.0,0.0,0.0,0.0,0.0
1788,Nahuel Molina,26,06/04/1998,La Liga,2022/2023,Defender,Atletico Madrid,Argentina,6.84,2872,1405,1467,33,16,17,4,2,2,2,2,0,0,0,11,5,6,25,10,15,8,1,0.19,0.06,0.13,0.13,0.12,718,0.78,115,87,319,1436,0.28,6.84,0.06,47.22,45.67,1507.0,36.21,1195.0,37.45,1.12,37.0,3.64,2.13,2.06,68.0,0.36,0.0,0.55,0.64,0.0,3.5,0.44,0.24,1.33,0.18,0.7,14.0,0.42,6.0,0.19,8.0,0.25,18.0,0.56,120.0,3.76,1.16,44.0,1.38,21.0,0.66,47.73,0.0,0.0,0.0,0.0,0.0,79.3,42.86,1.45,1.5,48.0,0.0,0.0,0.21,0.22,7.0,1.3,1.35,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.09,0.09,3.0,0.0,28.57,16.0,0.48,0.5,0.69,0.67,22.0,23.0,0.72,8.27,8.0,264.0,128.0,4.01,3.88,48.48,12.0,0.38,20.0,24.0,0.73,0.75,0.0
1790,Nemanja Gudelj,32,16/11/1991,La Liga,2022/2023,Midfielder,Sevilla FC,Serbia,6.97,2779,1415,1364,34,17,17,3,1,2,1,0,1,0,0,9,4,5,43,21,22,8,0,0.13,0.03,0.1,0.06,0.13,926,1.39,65,82,347,2779,0.26,6.97,0.03,51.3,46.59,1584.0,42.26,1437.0,46.54,0.15,5.0,0.12,1.46,1.32,45.0,0.06,0.0,1.0,0.09,0.0,9.67,0.94,0.59,0.15,0.26,1.35,29.0,0.85,9.0,0.29,20.0,0.65,34.0,1.1,4.0,0.13,0.16,5.0,0.16,3.0,0.1,60.0,0.0,0.0,0.0,0.0,0.0,90.72,31.03,0.32,0.36,11.0,0.0,0.0,0.85,0.94,29.0,3.06,3.37,104.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.06,0.0,0.0,0.0,0.03,0.03,1.0,0.0,10.34,21.0,0.62,0.68,0.84,0.76,26.0,46.0,1.49,5.76,5.24,178.0,115.0,3.72,3.38,64.61,2.0,0.06,50.0,2.0,0.06,0.06,0.0
1791,Nemanja Maksimović,29,26/01/1995,La Liga,2022/2023,Midfielder,Getafe CF,Serbia,6.79,2067,923,1144,29,13,16,0,0,0,0,0,0,0,0,12,6,6,26,11,15,3,0,0.0,0.0,0.0,0.0,0.0,0,1.13,80,71,689,0,0.13,6.79,0.0,24.03,19.03,552.0,15.03,436.0,18.98,0.38,11.0,0.31,1.74,1.38,40.0,0.24,0.0,1.31,0.1,0.0,0.0,0.7,0.31,0.31,0.24,1.55,16.0,0.55,7.0,0.3,9.0,0.39,38.0,1.65,9.0,0.39,0.48,9.0,0.39,3.0,0.13,33.33,0.0,0.0,0.0,0.0,0.0,78.99,43.75,0.45,0.57,13.0,0.0,0.0,0.48,0.61,14.0,0.86,1.09,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.28,0.35,1.09,0.86,25.0,45.0,1.96,7.62,6.03,175.0,96.0,4.18,3.31,54.86,7.0,0.3,33.33,3.0,0.1,0.13,0.0
1794,Nico Williams,21,12/07/2002,La Liga,2022/2023,Forward,Athletic Club Bilbao,Spain,6.83,2674,1264,1410,36,17,19,6,2,4,4,2,2,0,0,11,8,3,28,7,21,3,0,0.34,0.13,0.2,0.14,0.26,446,0.94,96,74,891,669,0.1,6.83,0.11,26.07,21.53,775.0,16.81,605.0,20.36,1.25,45.0,4.83,1.11,0.92,33.0,1.22,0.0,0.22,2.22,0.0,7.33,1.48,0.67,4.81,0.56,0.56,44.0,1.22,20.0,0.67,24.0,0.81,8.0,0.27,174.0,5.85,1.51,173.0,5.82,80.0,2.69,46.24,0.0,0.0,0.0,0.0,0.0,78.06,45.45,0.56,0.67,20.0,0.0,0.0,0.06,0.07,2.0,0.19,0.24,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.47,0.39,14.0,1.0,13.64,35.0,0.97,1.18,0.77,0.64,23.0,20.0,0.67,12.55,10.36,373.0,168.0,5.65,4.67,45.04,44.0,1.48,16.09,28.0,0.78,0.94,0.0
1799,Oihan Sancet,24,25/04/2000,La Liga,2022/2023,Midfielder,Athletic Club Bilbao,Spain,6.85,2553,1316,1237,36,18,18,10,5,5,2,0,2,2,0,11,8,3,27,9,18,7,1,0.42,0.07,0.35,0.34,0.36,255,0.95,95,71,319,1277,0.28,6.85,0.06,33.3,26.25,945.0,21.86,787.0,27.73,1.22,44.0,0.47,0.95,0.75,27.0,1.69,0.0,0.11,1.25,0.0,4.5,1.59,0.67,1.92,0.58,0.67,45.0,1.25,21.0,0.74,24.0,0.85,4.0,0.14,17.0,0.6,1.55,69.0,2.43,45.0,1.59,65.22,0.0,0.0,0.0,0.0,0.0,83.28,46.67,0.61,0.78,22.0,2.0,0.0,0.03,0.04,1.0,0.28,0.35,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.03,0.04,0.0,0.0,0.0,0.07,0.06,2.0,0.0,22.22,54.0,1.5,1.9,1.44,1.14,41.0,24.0,0.85,10.96,8.64,311.0,150.0,5.29,4.17,48.23,61.0,2.15,11.76,2.0,0.06,0.07,1.0
1800,Óliver Torres,29,10/11/1994,La Liga,2022/2023,Midfielder,Sevilla FC,Spain,6.75,2152,1173,979,32,17,15,3,1,2,1,1,0,0,0,7,4,3,29,13,16,2,0,0.17,0.04,0.13,0.08,0.18,717,1.21,74,67,1076,2152,0.08,6.75,0.03,42.66,31.88,1020.0,26.03,833.0,34.84,1.22,39.0,1.84,1.63,1.22,39.0,1.47,0.0,0.38,0.53,0.0,6.33,0.79,0.34,1.0,0.25,0.22,19.0,0.59,8.0,0.33,11.0,0.46,12.0,0.5,59.0,2.47,1.63,32.0,1.34,17.0,0.71,53.12,0.0,0.0,0.0,0.0,0.0,81.67,42.11,1.19,1.59,38.0,0.0,0.0,0.16,0.21,5.0,0.19,0.25,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.29,0.22,7.0,0.0,15.79,45.0,1.41,1.88,1.25,0.94,30.0,7.0,0.29,10.54,7.88,252.0,108.0,4.52,3.38,42.86,47.0,1.97,27.12,16.0,0.5,0.67,0.0
1801,Omar Alderete,27,26/12/1996,La Liga,2022/2023,Defender,Getafe CF,Paraguay,6.5,2049,900,1149,25,12,13,1,0,1,1,1,0,0,0,8,5,3,24,9,15,9,0,0.09,0.04,0.04,0.0,0.08,2049,1.05,85,82,228,2049,0.4,6.5,0.04,36.98,33.68,842.0,19.92,498.0,21.87,0.2,5.0,0.28,1.45,1.32,33.0,0.32,0.0,1.08,0.56,0.0,12.0,0.53,0.16,0.76,0.32,2.52,12.0,0.48,8.0,0.35,4.0,0.18,27.0,1.19,7.0,0.31,0.22,19.0,0.83,14.0,0.61,73.68,0.0,0.0,0.0,0.0,0.0,59.14,66.67,0.44,0.48,11.0,0.0,0.0,0.64,0.7,16.0,3.24,3.56,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,10.0,0.4,0.44,1.54,1.4,35.0,63.0,2.77,9.18,8.36,209.0,119.0,5.23,4.76,56.94,8.0,0.35,0.0,0.0,0.0,0.0,0.0
1803,Omar Mascarell,31,02/02/1993,La Liga,2022/2023,Midfielder,Elche CF,Spain,6.94,2450,1286,1164,28,15,13,0,0,0,1,0,1,0,0,1,0,1,47,24,23,6,0,0.04,0.04,0.0,0.0,0.0,0,1.73,52,88,408,2450,0.22,6.94,0.04,45.11,43.68,1223.0,37.96,1063.0,39.21,0.71,20.0,0.89,1.88,1.82,51.0,0.39,0.0,1.57,0.64,0.0,0.0,0.3,0.18,1.0,0.11,0.93,8.0,0.29,3.0,0.11,5.0,0.18,44.0,1.62,25.0,0.92,0.74,28.0,1.03,18.0,0.66,64.29,0.0,0.0,0.0,0.0,0.0,86.92,37.5,1.11,1.14,31.0,0.0,0.0,0.64,0.66,18.0,1.71,1.77,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.57,0.59,0.74,0.71,20.0,26.0,0.96,7.52,7.29,204.0,111.0,4.09,3.96,54.41,11.0,0.41,48.0,12.0,0.43,0.44,0.0
1804,Oriol Romeu,32,24/09/1991,La Liga,2022/2023,Midfielder,Girona FC,Spain,6.92,2952,1425,1527,33,16,17,2,2,0,0,0,0,0,0,4,2,2,46,21,25,10,1,0.06,0.0,0.06,0.13,0.0,1476,1.4,64,89,295,0,0.3,6.92,0.0,48.66,48.36,1596.0,42.24,1394.0,42.5,0.61,20.0,0.45,2.13,2.12,70.0,0.79,0.0,1.09,0.58,0.0,8.0,0.49,0.33,0.61,0.15,1.18,16.0,0.48,5.0,0.15,11.0,0.34,36.0,1.1,15.0,0.46,0.61,20.0,0.61,19.0,0.58,95.0,0.0,0.0,0.0,0.0,0.0,87.34,31.25,0.79,0.79,26.0,0.0,0.0,0.3,0.3,10.0,1.36,1.37,45.0,1.0,0.03,0.03,0.0,0.0,2.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,33.0,1.0,1.01,1.77,1.76,58.0,39.0,1.19,9.6,9.55,315.0,161.0,4.91,4.88,51.11,26.0,0.79,20.0,3.0,0.09,0.09,0.0
1805,Óscar de Marcos,35,14/04/1989,La Liga,2022/2023,Defender,Athletic Club Bilbao,Spain,6.83,2823,1509,1314,37,18,19,1,0,1,6,2,4,0,0,10,7,3,30,12,18,7,0,0.22,0.19,0.03,0.0,0.07,2823,0.96,94,76,403,471,0.22,6.83,0.16,46.2,39.16,1449.0,30.84,1141.0,36.38,1.03,38.0,3.49,2.2,1.86,69.0,0.51,0.0,0.81,0.27,0.0,3.0,0.1,0.03,0.7,0.05,0.68,3.0,0.08,2.0,0.06,1.0,0.03,30.0,0.96,129.0,4.11,1.21,26.0,0.83,10.0,0.32,38.46,0.0,0.0,0.0,0.0,0.0,78.74,66.67,0.95,1.12,35.0,0.0,0.0,0.16,0.19,6.0,1.46,1.72,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,2.0,0.0,33.33,16.0,0.43,0.51,1.37,1.16,43.0,25.0,0.8,8.0,6.78,251.0,120.0,3.83,3.24,47.81,19.0,0.61,28.68,37.0,1.0,1.18,0.0
1806,Óscar Gil,26,26/04/1998,La Liga,2022/2023,Defender,RCD Espanyol,Spain,6.64,2571,1333,1238,33,17,16,0,0,0,1,1,0,0,0,6,4,2,45,25,20,14,0,0.04,0.04,0.0,0.0,0.0,0,1.58,57,78,184,2571,0.49,6.64,0.03,25.17,21.79,719.0,16.85,556.0,19.46,0.48,16.0,1.12,2.14,1.85,61.0,0.39,0.0,1.09,0.61,0.0,0.0,0.18,0.09,1.3,0.06,0.39,5.0,0.15,2.0,0.07,3.0,0.11,36.0,1.26,37.0,1.3,0.56,43.0,1.51,20.0,0.7,46.51,0.0,0.0,0.0,0.0,0.0,77.33,40.0,0.85,0.98,28.0,0.0,0.0,0.55,0.63,18.0,1.33,1.54,44.0,1.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.18,1.37,1.82,1.58,52.0,13.0,0.46,9.98,8.64,285.0,133.0,4.66,4.03,46.67,13.0,0.46,21.62,8.0,0.24,0.28,0.0
1808,Óscar Plano,33,11/02/1991,La Liga,2022/2023,Forward,Real Valladolid,Spain,6.59,2043,1041,1002,33,17,16,1,0,1,1,1,0,0,0,7,5,2,27,9,18,3,0,0.09,0.04,0.04,0.0,0.09,2043,1.19,76,62,681,2043,0.13,6.59,0.03,26.87,18.48,610.0,13.97,461.0,20.31,0.48,16.0,0.7,1.81,1.24,41.0,0.7,0.0,0.85,0.27,0.0,27.0,1.19,0.45,0.73,0.36,1.03,27.0,0.82,12.0,0.53,15.0,0.66,28.0,1.23,23.0,1.01,0.7,24.0,1.06,9.0,0.4,37.5,0.0,0.0,0.0,0.0,0.0,75.57,44.44,0.73,1.06,24.0,0.0,0.0,0.06,0.09,2.0,0.55,0.79,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.31,0.21,7.0,1.0,3.7,50.0,1.52,2.2,1.01,0.7,23.0,34.0,1.5,11.72,8.06,266.0,134.0,5.9,4.06,50.38,23.0,1.01,30.43,7.0,0.21,0.31,0.0
1810,Óscar Trejo,36,26/04/1988,La Liga,2022/2023,Midfielder,Rayo Vallecano,Argentina,6.67,2165,1167,998,34,18,16,3,2,1,4,3,1,1,1,8,4,4,31,14,17,9,0,0.29,0.17,0.12,0.15,0.09,722,1.29,70,64,241,541,0.37,6.67,0.12,40.03,28.32,963.0,23.47,798.0,33.17,1.26,43.0,0.97,2.08,1.47,50.0,2.59,0.0,0.29,1.5,0.0,5.67,0.71,0.26,2.76,0.24,0.35,17.0,0.5,8.0,0.33,9.0,0.37,10.0,0.42,33.0,1.37,1.79,94.0,3.91,51.0,2.12,54.26,0.0,0.0,0.0,0.0,0.0,82.87,47.06,0.91,1.29,31.0,1.0,0.0,0.09,0.12,3.0,0.21,0.29,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.06,0.08,0.0,0.0,0.0,0.21,0.15,5.0,0.0,17.65,66.0,1.94,2.74,3.2,2.26,77.0,12.0,0.5,18.58,13.15,447.0,179.0,7.44,5.26,40.04,88.0,3.66,15.15,5.0,0.15,0.21,0.0
1812,Óscar Valentín,29,20/08/1994,La Liga,2022/2023,Midfielder,Rayo Vallecano,Spain,6.73,2565,1472,1093,34,17,17,0,0,0,0,0,0,0,0,8,4,4,33,16,17,11,0,0.0,0.0,0.0,0.0,0.0,0,1.16,78,75,233,0,0.39,6.73,0.0,41.18,34.53,1174.0,28.29,962.0,33.74,0.56,19.0,0.12,3.3,2.76,94.0,0.35,0.0,1.29,0.15,0.0,0.0,0.25,0.18,0.5,0.03,0.82,7.0,0.21,1.0,0.04,6.0,0.21,44.0,1.54,4.0,0.14,0.67,17.0,0.6,5.0,0.18,29.41,0.0,0.0,0.0,0.0,0.0,81.94,14.29,1.94,2.31,66.0,0.0,0.0,0.26,0.32,9.0,0.71,0.84,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,1.0,0.0,0.0,50.0,1.47,1.75,2.63,2.21,75.0,28.0,0.98,13.47,11.29,384.0,177.0,6.21,5.21,46.09,12.0,0.42,25.0,1.0,0.03,0.04,0.0
1817,Pablo Maffeo,26,12/07/1997,La Liga,2022/2023,Defender,RCD Mallorca,Spain,6.82,2976,1490,1486,35,18,17,2,2,0,4,3,1,0,0,11,8,3,37,9,28,7,1,0.18,0.12,0.06,0.12,0.0,1488,1.12,80,85,372,744,0.24,6.82,0.11,25.81,24.4,854.0,17.23,603.0,18.22,0.97,34.0,3.54,2.27,2.14,75.0,1.03,0.0,0.74,1.0,0.0,8.0,0.48,0.31,1.97,0.14,1.34,16.0,0.46,5.0,0.15,11.0,0.33,26.0,0.79,124.0,3.75,1.03,69.0,2.09,35.0,1.06,50.72,0.0,0.0,0.0,0.0,0.0,70.61,31.25,0.94,1.0,33.0,0.0,0.0,0.31,0.33,11.0,1.69,1.78,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,5.0,0.0,12.5,45.0,1.29,1.36,0.97,0.91,32.0,47.0,1.42,11.15,10.54,369.0,201.0,6.07,5.74,54.47,36.0,1.09,18.55,23.0,0.66,0.7,0.0
1828,Pau Torres,27,16/01/1997,La Liga,2022/2023,Defender,Villarreal,Spain,7.04,3055,1615,1440,34,18,16,1,0,1,0,0,0,0,0,11,5,6,34,17,17,10,0,0.03,0.0,0.03,0.0,0.06,3055,1.0,90,90,306,0,0.29,7.04,0.0,63.31,63.21,2149.0,53.85,1831.0,53.94,0.41,14.0,0.12,1.21,1.21,41.0,0.15,0.0,0.41,0.76,0.0,9.0,0.27,0.12,0.97,0.15,1.71,9.0,0.26,5.0,0.15,4.0,0.12,14.0,0.41,4.0,0.12,0.41,33.0,0.97,26.0,0.77,78.79,0.0,0.0,0.0,0.0,0.0,85.2,55.56,0.44,0.44,15.0,0.0,0.0,0.79,0.8,27.0,3.97,3.98,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.11,17.0,0.5,0.5,0.59,0.59,20.0,58.0,1.71,7.01,7.0,238.0,142.0,4.18,4.18,59.66,5.0,0.15,25.0,1.0,0.03,0.03,0.0
